Date,Open,High,Low,Close,Adj Close,Volume
2023-06-12,80.05000305175781,84.83999633789062,79.41000366210938,84.13999938964844,84.13999938964844,17407000
2023-06-19,83.56999969482422,88.08999633789062,83.04000091552734,86.75,86.75,20870600
2023-06-26,86.56999969482422,92.36000061035156,86.19999694824219,89.0,89.0,47178600
2023-07-03,88.23999786376953,88.66999816894531,86.63999938964844,86.77999877929688,86.77999877929688,11879600
2023-07-10,87.05000305175781,89.80000305175781,86.9000015258789,89.29000091552734,89.29000091552734,11779800
2023-07-17,89.27999877929688,92.30000305175781,89.05000305175781,90.68000030517578,90.68000030517578,14187200
2023-07-24,90.8499984741211,91.93000030517578,80.06999969482422,81.68000030517578,81.68000030517578,19493200
2023-07-31,81.83000183105469,84.05000305175781,80.58000183105469,81.41000366210938,81.41000366210938,9038400
2023-08-07,81.55999755859375,82.43000030517578,79.5,80.83999633789062,80.83999633789062,6389500
2023-08-14,80.73999786376953,81.55999755859375,77.16999816894531,78.29000091552734,78.29000091552734,5292900
2023-08-21,78.05000305175781,81.16999816894531,77.83999633789062,80.19999694824219,80.19999694824219,4716500
2023-08-28,80.76000213623047,83.38999938964844,80.55000305175781,82.56999969482422,82.56999969482422,7531000
2023-09-04,81.1500015258789,84.16000366210938,81.1500015258789,82.56999969482422,82.56999969482422,5283900
2023-09-11,82.86000061035156,82.88999938964844,78.33999633789062,79.12000274658203,79.12000274658203,10592600
2023-09-18,79.19000244140625,81.7699966430664,77.9800033569336,78.05999755859375,78.05999755859375,7750700
2023-09-25,77.83000183105469,78.63999938964844,75.77999877929688,76.88999938964844,76.88999938964844,6543700
2023-10-02,76.77999877929688,81.19999694824219,74.66000366210938,80.63999938964844,80.63999938964844,9363300
2023-10-09,80.02999877929688,82.83000183105469,79.37999725341797,80.30000305175781,80.30000305175781,6899800
2023-10-16,81.8499984741211,81.91999816894531,72.81999969482422,73.83999633789062,73.83999633789062,10242400
2023-10-23,73.7699966430664,74.30999755859375,67.3499984741211,70.58000183105469,70.58000183105469,18160600
2023-10-30,71.27999877929688,77.77999877929688,69.43000030517578,77.37999725341797,77.37999725341797,11392200
2023-11-06,77.20999908447266,79.81999969482422,76.12999725341797,79.6500015258789,79.6500015258789,10470100
2023-11-13,79.2300033569336,83.94000244140625,77.97000122070312,82.7300033569336,82.7300033569336,8415500
2023-11-20,82.7699966430664,84.80000305175781,82.08000183105469,84.77999877929688,84.77999877929688,5273800
2023-11-27,84.38999938964844,85.5199966430664,82.47000122070312,85.27999877929688,85.27999877929688,10297300
2023-12-04,84.93000030517578,85.72000122070312,81.72000122070312,82.38999938964844,82.38999938964844,9252600
2023-12-11,83.04000091552734,89.06999969482422,82.73999786376953,87.56999969482422,87.56999969482422,15552600
2023-12-18,88.80000305175781,89.11000061035156,86.44000244140625,87.47000122070312,87.47000122070312,8054200
2023-12-25,87.6500015258789,88.20999908447266,86.66000366210938,87.38999938964844,87.38999938964844,5054100
2024-01-01,86.87000274658203,86.87000274658203,80.4800033569336,81.33999633789062,81.33999633789062,7347300
2024-01-08,82.30000305175781,84.26000213623047,81.0,83.4000015258789,83.4000015258789,7669100
2024-01-15,82.4800033569336,83.0,80.16999816894531,82.33000183105469,82.33000183105469,8360100
2024-01-22,82.9000015258789,85.68000030517578,82.62999725341797,85.08999633789062,85.08999633789062,6957300
2024-01-29,84.72000122070312,86.30000305175781,82.63999938964844,83.94000244140625,83.94000244140625,8409200
2024-02-05,83.25,85.7300033569336,80.18000030517578,83.12999725341797,83.12999725341797,11712500
2024-02-12,83.12999725341797,84.27999877929688,80.0199966430664,81.4000015258789,81.4000015258789,10094000
2024-02-19,81.05999755859375,86.75,79.81999969482422,84.79000091552734,84.79000091552734,16282300
2024-02-26,84.4800033569336,88.47000122070312,83.48999786376953,88.2699966430664,88.2699966430664,9915500
2024-03-04,88.37000274658203,89.37000274658203,84.93000030517578,86.11000061035156,86.11000061035156,10382600
2024-03-11,86.33999633789062,95.83000183105469,85.8499984741211,95.18000030517578,95.18000030517578,16576700
2024-03-18,96.33000183105469,100.37999725341797,93.94999694824219,95.72000122070312,95.72000122070312,14505900
2024-03-25,96.22000122070312,97.63999938964844,94.48999786376953,96.5999984741211,96.5999984741211,7830300
2024-04-01,96.9800033569336,96.9800033569336,91.69000244140625,94.75,94.75,7392800
2024-04-08,95.11000061035156,95.70999908447266,89.5999984741211,90.33999633789062,90.33999633789062,8415000
2024-04-15,91.58000183105469,91.69000244140625,84.06999969482422,84.26000213623047,84.26000213623047,9775200
2024-04-22,83.37999725341797,93.94000244140625,83.16000366210938,92.6500015258789,92.6500015258789,16732700
2024-04-29,92.6500015258789,93.29000091552734,88.87000274658203,91.2300033569336,91.2300033569336,9178100
2024-05-06,91.5199966430664,92.73999786376953,89.83000183105469,89.87999725341797,89.87999725341797,6221900
2024-05-13,90.36000061035156,90.93000030517578,87.16000366210938,87.5,87.5,7840200
2024-05-20,87.62999725341797,87.86000061035156,85.30000305175781,85.93000030517578,85.93000030517578,7315400
