Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,16.600000381469727,16.600000381469727,16.309999465942383,16.40999984741211,16.10261344909668,109000
2023-06-12,16.350000381469727,17.229999542236328,16.15999984741211,16.270000457763672,15.965235710144043,1547500
2023-06-19,16.309999465942383,16.420000076293945,15.300000190734863,15.970000267028809,15.670854568481445,852000
2023-06-26,15.930000305175781,16.520000457763672,15.5,16.09000015258789,15.788606643676758,677300
2023-07-03,16.15999984741211,16.43000030517578,15.5600004196167,16.1299991607666,15.82785701751709,377100
2023-07-10,16.09000015258789,17.15999984741211,16.09000015258789,17.1299991607666,16.809123992919922,407100
2023-07-17,17.149999618530273,19.489999771118164,17.149999618530273,19.280000686645508,18.918853759765625,546000
2023-07-24,19.299999237060547,20.649999618530273,18.510000228881836,19.93000030517578,19.556678771972656,604200
2023-07-31,19.989999771118164,20.170000076293945,19.200000762939453,19.610000610351562,19.242671966552734,369000
2023-08-07,19.700000762939453,20.030000686645508,19.139999389648438,19.459999084472656,19.19340705871582,351200
2023-08-14,19.459999084472656,19.459999084472656,18.450000762939453,18.690000534057617,18.433956146240234,275400
2023-08-21,18.75,18.760000228881836,17.350000381469727,17.389999389648438,17.151763916015625,270400
2023-08-28,17.43000030517578,18.360000610351562,17.280000686645508,18.260000228881836,18.009845733642578,348200
2023-09-04,18.229999542236328,18.229999542236328,17.06999969482422,17.549999237060547,17.309572219848633,311100
2023-09-11,17.600000381469727,18.229999542236328,16.950000762939453,17.65999984741211,17.41806411743164,423600
2023-09-18,17.670000076293945,17.84000015258789,16.780000686645508,17.280000686645508,17.04327392578125,236200
2023-09-25,17.170000076293945,17.889999389648438,17.1200008392334,17.219999313354492,16.984092712402344,307300
2023-10-02,17.18000030517578,17.530000686645508,16.3700008392334,17.010000228881836,16.7769718170166,377000
2023-10-09,16.889999389648438,17.5,16.59000015258789,16.639999389648438,16.412038803100586,405600
2023-10-16,16.760000228881836,17.40999984741211,16.040000915527344,16.079999923706055,15.859712600708008,546000
2023-10-23,16.010000228881836,17.530000686645508,15.1899995803833,17.5,17.260257720947266,709100
2023-10-30,17.959999084472656,19.520000457763672,17.510000228881836,19.469999313354492,19.20326805114746,738000
2023-11-06,19.389999389648438,19.690000534057617,19.040000915527344,19.510000228881836,19.242721557617188,563600
2023-11-13,19.309999465942383,21.6200008392334,18.899999618530273,21.040000915527344,20.858896255493164,784400
2023-11-20,21.1299991607666,21.170000076293945,20.549999237060547,20.68000030517578,20.501995086669922,240500
2023-11-27,20.649999618530273,22.09000015258789,20.389999389648438,21.979999542236328,21.790803909301758,598200
2023-12-04,21.940000534057617,23.139999389648438,21.940000534057617,22.969999313354492,22.77228355407715,597200
2023-12-11,23.049999237060547,26.739999771118164,22.829999923706055,26.020000457763672,25.796030044555664,1044500
2023-12-18,26.360000610351562,27.770000457763672,25.8700008392334,26.93000030517578,26.698196411132812,907700
2023-12-25,26.829999923706055,27.610000610351562,26.729999542236328,26.940000534057617,26.708110809326172,614600
2024-01-01,26.670000076293945,26.90999984741211,25.5,26.100000381469727,25.875341415405273,533400
2024-01-08,26.09000015258789,26.940000534057617,25.139999389648438,25.3799991607666,25.161537170410156,629300
2024-01-15,25.700000762939453,25.700000762939453,24.729999542236328,25.56999969482422,25.349903106689453,411900
2024-01-22,25.8799991607666,26.850000381469727,25.270000457763672,26.239999771118164,26.014135360717773,528500
2024-01-29,26.450000762939453,27.65999984741211,25.100000381469727,25.6299991607666,25.409385681152344,823800
2024-02-05,25.200000762939453,25.540000915527344,23.65999984741211,23.90999984741211,23.704191207885742,945000
2024-02-12,23.989999771118164,25.0,23.229999542236328,23.979999542236328,23.866708755493164,1291400
2024-02-19,23.700000762939453,24.700000762939453,23.25,23.719999313354492,23.60793685913086,630400
2024-02-26,23.56999969482422,23.989999771118164,22.510000228881836,23.200000762939453,23.090394973754883,640000
2024-03-04,23.149999618530273,24.100000381469727,22.700000762939453,24.0,23.886615753173828,678900
2024-03-11,23.979999542236328,24.270000457763672,22.8700008392334,23.219999313354492,23.110300064086914,1111400
2024-03-18,23.170000076293945,24.229999542236328,22.760000228881836,23.290000915527344,23.179969787597656,729900
2024-03-25,23.239999771118164,24.09000015258789,23.079999923706055,24.0,23.886615753173828,679100
2024-04-01,24.170000076293945,24.200000762939453,22.31999969482422,22.5,22.393701553344727,591700
2024-04-08,22.610000610351562,23.09000015258789,21.65999984741211,21.979999542236328,21.876157760620117,499900
2024-04-15,22.059999465942383,22.459999084472656,21.329999923706055,22.459999084472656,22.35388946533203,423000
2024-04-22,22.489999771118164,24.739999771118164,22.469999313354492,24.600000381469727,24.483779907226562,634000
2024-04-29,24.56999969482422,25.639999389648438,24.280000686645508,25.3799991607666,25.260093688964844,755400
2024-05-06,25.389999389648438,25.75,24.850000381469727,25.559999465942383,25.43924331665039,420400
2024-05-13,25.709999084472656,25.950000762939453,25.149999618530273,25.790000915527344,25.790000915527344,450600
2024-05-20,25.790000915527344,25.950000762939453,25.0,25.299999237060547,25.299999237060547,575432
