Date,Open,High,Low,Close,Adj Close,Volume
2023-06-05,26.139999389648438,26.450000762939453,26.059999465942383,26.239999771118164,26.047183990478516,22200
2023-06-12,26.25,26.25,24.68000030517578,25.329999923706055,25.14387321472168,188300
2023-06-19,25.31999969482422,25.610000610351562,24.510000228881836,25.459999084472656,25.27291488647461,227200
2023-06-26,25.280000686645508,25.920000076293945,24.549999237060547,25.459999084472656,25.27291488647461,123800
2023-07-03,25.520000457763672,25.760000228881836,24.200000762939453,25.40999984741211,25.272722244262695,177100
2023-07-10,25.270000457763672,26.350000381469727,25.059999465942383,25.600000381469727,25.46169662475586,146400
2023-07-17,25.850000381469727,26.040000915527344,25.399999618530273,25.799999237060547,25.660614013671875,183300
2023-07-24,25.860000610351562,26.139999389648438,25.40999984741211,25.8799991607666,25.740182876586914,119500
2023-07-31,25.969999313354492,26.31999969482422,24.15999984741211,24.81999969482422,24.685909271240234,116900
2023-08-07,24.790000915527344,25.31999969482422,24.479999542236328,24.6299991607666,24.49693489074707,159200
2023-08-14,24.59000015258789,24.59000015258789,23.219999313354492,23.8700008392334,23.741043090820312,136400
2023-08-21,23.899999618530273,24.540000915527344,23.530000686645508,23.889999389648438,23.760934829711914,104200
2023-08-28,23.920000076293945,24.0,23.440000534057617,23.559999465942383,23.432716369628906,122200
2023-09-04,23.549999237060547,23.8799991607666,23.459999084472656,23.65999984741211,23.532176971435547,132300
2023-09-11,23.68000030517578,25.25,23.649999618530273,24.829999923706055,24.69585609436035,290500
2023-09-18,24.959999084472656,27.479999542236328,24.739999771118164,26.040000915527344,25.899320602416992,206900
2023-09-25,26.0,26.329999923706055,24.829999923706055,24.959999084472656,24.825151443481445,121300
2023-10-02,24.850000381469727,25.25,24.309999465942383,24.739999771118164,24.655515670776367,142600
2023-10-09,24.540000915527344,25.520000457763672,24.31999969482422,24.420000076293945,24.33660888671875,58200
2023-10-16,24.420000076293945,25.290000915527344,24.079999923706055,24.079999923706055,23.997770309448242,108000
2023-10-23,24.1299991607666,24.1299991607666,23.549999237060547,23.81999969482422,23.738658905029297,121300
2023-10-30,23.950000762939453,25.690000534057617,23.700000762939453,25.6200008392334,25.532512664794922,95900
2023-11-06,25.399999618530273,25.81999969482422,25.010000228881836,25.3799991607666,25.293331146240234,72200
2023-11-13,25.100000381469727,27.979999542236328,25.100000381469727,27.059999465942383,26.967592239379883,164700
2023-11-20,26.979999542236328,27.420000076293945,26.829999923706055,27.420000076293945,27.32636260986328,36800
2023-11-27,26.829999923706055,28.690000534057617,26.829999923706055,28.450000762939453,28.352848052978516,75900
2023-12-04,28.25,30.229999542236328,28.1200008392334,29.899999618530273,29.797895431518555,158500
2023-12-11,29.889999389648438,31.0,29.34000015258789,29.450000762939453,29.34943199157715,242400
2023-12-18,29.5,29.90999984741211,28.6299991607666,29.579999923706055,29.478986740112305,145200
2023-12-25,29.520000457763672,30.190000534057617,28.520000457763672,29.079999923706055,28.980695724487305,92200
2024-01-01,29.030000686645508,29.899999618530273,28.829999923706055,29.110000610351562,29.05928611755371,94000
2024-01-08,29.139999389648438,29.139999389648438,27.6200008392334,28.280000686645508,28.230731964111328,139700
2024-01-15,28.360000610351562,29.690000534057617,27.81999969482422,29.690000534057617,29.638275146484375,117900
2024-01-22,29.799999237060547,30.75,29.75,30.0,29.947734832763672,167900
2024-01-29,30.010000228881836,30.18000030517578,28.31999969482422,28.31999969482422,28.270660400390625,144600
2024-02-05,28.149999618530273,29.600000381469727,27.270000457763672,29.010000228881836,28.95945930480957,176300
2024-02-12,28.90999984741211,30.510000228881836,27.940000534057617,29.100000381469727,29.04930305480957,188500
2024-02-19,28.829999923706055,29.440000534057617,27.190000534057617,27.40999984741211,27.362247467041016,115200
2024-02-26,27.610000610351562,28.170000076293945,27.06999969482422,27.770000457763672,27.721620559692383,148900
2024-03-04,27.579999923706055,28.15999984741211,27.0,27.139999389648438,27.092716217041016,73300
2024-03-11,27.200000762939453,28.229999542236328,26.709999084472656,28.229999542236328,28.180818557739258,117500
2024-03-18,28.09000015258789,29.559999465942383,27.65999984741211,28.649999618530273,28.600086212158203,117400
2024-03-25,28.959999084472656,30.110000610351562,28.06999969482422,29.280000686645508,29.228988647460938,80700
2024-04-01,29.049999237060547,29.729999542236328,28.459999084472656,29.110000610351562,29.110000610351562,85400
2024-04-08,28.90999984741211,29.329999923706055,27.459999084472656,27.510000228881836,27.510000228881836,64900
2024-04-15,27.739999771118164,28.040000915527344,26.6200008392334,28.0,28.0,82800
2024-04-22,27.899999618530273,29.18000030517578,27.6200008392334,28.770000457763672,28.770000457763672,69600
2024-04-29,28.3799991607666,28.969999313354492,27.479999542236328,28.6299991607666,28.6299991607666,89100
2024-05-06,28.770000457763672,28.8799991607666,25.690000534057617,27.010000228881836,27.010000228881836,200400
2024-05-13,26.989999771118164,27.709999084472656,26.829999923706055,27.280000686645508,27.280000686645508,95200
2024-05-20,27.489999771118164,27.489999771118164,24.139999389648438,25.219999313354492,25.219999313354492,402292
